ticker,property,datetime,value
AAPL,official_close,2025-05-22,292.79
AAPL,intraday_price,2025-05-22T10:00:00,289.61
AAPL,intraday_price,2025-05-22T11:00:00,291.95
AAPL,intraday_price,2025-05-22T12:00:00,289.33
AAPL,intraday_price,2025-05-22T13:00:00,289.98
AAPL,intraday_price,2025-05-22T14:00:00,289.58
AAPL,intraday_price,2025-05-22T15:00:00,289.18
AAPL,intraday_price,2025-05-22T16:00:00,291.4
AAPL,intraday_price,2025-05-22T17:00:00,291.68
AAPL,open,2025-05-23,283.06
AAPL,high,2025-05-23,284.26
AAPL,low,2025-05-23,279.51
AAPL,close,2025-05-23,281.74
AAPL,official_close,2025-05-23,282.65
AAPL,intraday_price,2025-05-23T10:00:00,283.22
AAPL,intraday_price,2025-05-23T11:00:00,281.08
AAPL,intraday_price,2025-05-23T12:00:00,283.1
AAPL,intraday_price,2025-05-23T13:00:00,283.29
AAPL,intraday_price,2025-05-23T14:00:00,280.78
AAPL,intraday_price,2025-05-23T15:00:00,283.94
AAPL,intraday_price,2025-05-23T16:00:00,284.01
AAPL,intraday_price,2025-05-23T17:00:00,282.3
AAPL,open,2025-05-24,202.15
AAPL,high,2025-05-24,207.82
AAPL,low,2025-05-24,195.17
AAPL,close,2025-05-24,201.22
AAPL,official_close,2025-05-24,201.74
AAPL,intraday_price,2025-05-24T10:00:00,204.83
AAPL,intraday_price,2025-05-24T11:00:00,206.71
AAPL,intraday_price,2025-05-24T12:00:00,203.44
AAPL,intraday_price,2025-05-24T13:00:00,207.54
AAPL,intraday_price,2025-05-24T14:00:00,196.02
AAPL,intraday_price,2025-05-24T15:00:00,198.29
AAPL,intraday_price,2025-05-24T16:00:00,198.34
AAPL,intraday_price,2025-05-24T17:00:00,199.64
AAPL,open,2025-05-25,172.56
AAPL,high,2025-05-25,175.08
AAPL,low,2025-05-25,167.18
AAPL,close,2025-05-25,171.98
AAPL,official_close,2025-05-25,171.89
AAPL,intraday_price,2025-05-25T10:00:00,169.81
AAPL,intraday_price,2025-05-25T11:00:00,174.0
AAPL,intraday_price,2025-05-25T12:00:00,172.87
AAPL,intraday_price,2025-05-25T13:00:00,170.02
AAPL,intraday_price,2025-05-25T14:00:00,173.87
AAPL,intraday_price,2025-05-25T15:00:00,174.23
AAPL,intraday_price,2025-05-25T16:00:00,167.67
AAPL,intraday_price,2025-05-25T17:00:00,168.48
AAPL,open,2025-05-26,130.49
AAPL,high,2025-05-26,131.7
AAPL,low,2025-05-26,127.55
AAPL,close,2025-05-26,130.5
AAPL,official_close,2025-05-26,130.79
AAPL,intraday_price,2025-05-26T10:00:00,131.65
AAPL,intraday_price,2025-05-26T11:00:00,128.85
AAPL,intraday_price,2025-05-26T12:00:00,129.97
AAPL,intraday_price,2025-05-26T13:00:00,129.62
AAPL,intraday_price,2025-05-26T14:00:00,130.36
AAPL,intraday_price,2025-05-26T15:00:00,130.84
AAPL,intraday_price,2025-05-26T16:00:00,129.37
AAPL,intraday_price,2025-05-26T17:00:00,127.59
AAPL,open,2025-05-27,184.5
AAPL,high,2025-05-27,190.71
AAPL,low,2025-05-27,179.95
AAPL,close,2025-05-27,189.47
AAPL,official_close,2025-05-27,190.11
AAPL,intraday_price,2025-05-27T10:00:00,182.55
AAPL,intraday_price,2025-05-27T11:00:00,184.93
AAPL,intraday_price,2025-05-27T12:00:00,183.78
AAPL,intraday_price,2025-05-27T13:00:00,189.38
AAPL,intraday_price,2025-05-27T14:00:00,182.12
AAPL,intraday_price,2025-05-27T15:00:00,182.68
AAPL,intraday_price,2025-05-27T16:00:00,182.33
AAPL,intraday_price,2025-05-27T17:00:00,183.62
AAPL,open,2025-05-28,163.47
AAPL,high,2025-05-28,172.81
AAPL,low,2025-05-28,156.51
AAPL,close,2025-05-28,162.79
AAPL,official_close,2025-05-28,163.23
AAPL,intraday_price,2025-05-28T10:00:00,169.31
AAPL,intraday_price,2025-05-28T11:00:00,158.54
AAPL,intraday_price,2025-05-28T12:00:00,166.78
AAPL,intraday_price,2025-05-28T13:00:00,168.1
AAPL,intraday_price,2025-05-28T14:00:00,171.69
AAPL,intraday_price,2025-05-28T15:00:00,160.11
AAPL,intraday_price,2025-05-28T16:00:00,165.09
AAPL,intraday_price,2025-05-28T17:00:00,160.05
AAPL,open,2025-05-29,139.85
AAPL,high,2025-05-29,143.63
AAPL,low,2025-05-29,134.74
AAPL,close,2025-05-29,140.61
AAPL,official_close,2025-05-29,140.64
AAPL,intraday_price,2025-05-29T10:00:00,139.14
AAPL,intraday_price,2025-05-29T11:00:00,135.32
AAPL,intraday_price,2025-05-29T12:00:00,141.27
AAPL,intraday_price,2025-05-29T13:00:00,137.33
AAPL,intraday_price,2025-05-29T14:00:00,141.45
AAPL,intraday_price,2025-05-29T15:00:00,137.6
AAPL,intraday_price,2025-05-29T16:00:00,140.7
AAPL,intraday_price,2025-05-29T17:00:00,141.9
AAPL,open,2025-05-30,180.95
AAPL,high,2025-05-30,190.01
AAPL,low,2025-05-30,177.51
AAPL,close,2025-05-30,179.82
AAPL,official_close,2025-05-30,179.36
AAPL,intraday_price,2025-05-30T10:00:00,185.11
AAPL,intraday_price,2025-05-30T11:00:00,188.09
AAPL,intraday_price,2025-05-30T12:00:00,186.4
AAPL,intraday_price,2025-05-30T13:00:00,189.78
AAPL,intraday_price,2025-05-30T14:00:00,179.49
AAPL,intraday_price,2025-05-30T15:00:00,180.08
AAPL,intraday_price,2025-05-30T16:00:00,185.33
AAPL,intraday_price,2025-05-30T17:00:00,181.74
AAPL,open,2025-05-31,195.67
AAPL,high,2025-05-31,204.6
AAPL,low,2025-05-31,191.46
AAPL,close,2025-05-31,196.81
AAPL,official_close,2025-05-31,197.81
AAPL,intraday_price,2025-05-31T10:00:00,194.35
AAPL,intraday_price,2025-05-31T11:00:00,203.55
AAPL,intraday_price,2025-05-31T12:00:00,192.32
AAPL,intraday_price,2025-05-31T13:00:00,196.42
AAPL,intraday_price,2025-05-31T14:00:00,198.6
AAPL,intraday_price,2025-05-31T15:00:00,194.31
AAPL,intraday_price,2025-05-31T16:00:00,201.54
AAPL,intraday_price,2025-05-31T17:00:00,199.08
AAPL,open,2025-06-01,160.97
AAPL,high,2025-06-01,167.81
AAPL,low,2025-06-01,152.91
AAPL,close,2025-06-01,162.89
AAPL,official_close,2025-06-01,162.54
AAPL,intraday_price,2025-06-01T10:00:00,161.29
AAPL,intraday_price,2025-06-01T11:00:00,155.46
AAPL,intraday_price,2025-06-01T12:00:00,161.46
AAPL,intraday_price,2025-06-01T13:00:00,163.17
AAPL,intraday_price,2025-06-01T14:00:00,156.23
AAPL,intraday_price,2025-06-01T15:00:00,153.38
AAPL,intraday_price,2025-06-01T16:00:00,163.15
AAPL,intraday_price,2025-06-01T17:00:00,166.14
AAPL,open,2025-06-02,138.14
AAPL,high,2025-06-02,143.52
AAPL,low,2025-06-02,132.01
AAPL,close,2025-06-02,140.06
AAPL,official_close,2025-06-02,139.84
AAPL,intraday_price,2025-06-02T10:00:00,134.4
AAPL,intraday_price,2025-06-02T11:00:00,135.78
AAPL,intraday_price,2025-06-02T12:00:00,138.81
AAPL,intraday_price,2025-06-02T13:00:00,133.77
AAPL,intraday_price,2025-06-02T14:00:00,134.61
AAPL,intraday_price,2025-06-02T15:00:00,135.93
AAPL,intraday_price,2025-06-02T16:00:00,136.0
AAPL,intraday_price,2025-06-02T17:00:00,138.89
AAPL,open,2025-06-03,295.54
AAPL,high,2025-06-03,303.77
AAPL,low,2025-06-03,289.85
AAPL,close,2025-06-03,298.57
AAPL,official_close,2025-06-03,297.68
AAPL,intraday_price,2025-06-03T10:00:00,300.76
AAPL,intraday_price,2025-06-03T11:00:00,302.33
AAPL,intraday_price,2025-06-03T12:00:00,292.87
AAPL,intraday_price,2025-06-03T13:00:00,295.84
AAPL,intraday_price,2025-06-03T14:00:00,302.44
AAPL,intraday_price,2025-06-03T15:00:00,303.21
AAPL,intraday_price,2025-06-03T16:00:00,303.49
AAPL,intraday_price,2025-06-03T17:00:00,303.65
AAPL,open,2025-06-04,250.02
AAPL,high,2025-06-04,256.42
AAPL,low,2025-06-04,241.45
AAPL,close,2025-06-04,255.56
AAPL,official_close,2025-06-04,256.05
AAPL,intraday_price,2025-06-04T10:00:00,242.24
AAPL,intraday_price,2025-06-04T11:00:00,246.88
AAPL,intraday_price,2025-06-04T12:00:00,249.35
AAPL,intraday_price,2025-06-04T13:00:00,252.3
AAPL,intraday_price,2025-06-04T14:00:00,242.03
AAPL,intraday_price,2025-06-04T15:00:00,253.58
AAPL,intraday_price,2025-06-04T16:00:00,241.78
AAPL,intraday_price,2025-06-04T17:00:00,255.44
AAPL,open,2025-06-05,215.18
AAPL,high,2025-06-05,219.06
AAPL,low,2025-06-05,205.67
AAPL,close,2025-06-05,207.04
AAPL,official_close,2025-06-05,207.71
AAPL,intraday_price,2025-06-05T10:00:00,215.36
AAPL,intraday_price,2025-06-05T11:00:00,218.58
AAPL,intraday_price,2025-06-05T12:00:00,205.97
AAPL,intraday_price,2025-06-05T13:00:00,216.82
AAPL,intraday_price,2025-06-05T14:00:00,205.68
AAPL,intraday_price,2025-06-05T15:00:00,212.44
AAPL,intraday_price,2025-06-05T16:00:00,212.7
AAPL,intraday_price,2025-06-05T17:00:00,210.16
AAPL,open,2025-06-06,226.57
AAPL,high,2025-06-06,228.63
AAPL,low,2025-06-06,217.23
AAPL,close,2025-06-06,220.01
AAPL,official_close,2025-06-06,220.32
AAPL,intraday_price,2025-06-06T10:00:00,220.97
AAPL,intraday_price,2025-06-06T11:00:00,227.13
AAPL,intraday_price,2025-06-06T12:00:00,217.6
AAPL,intraday_price,2025-06-06T13:00:00,220.34
AAPL,intraday_price,2025-06-06T14:00:00,223.46
AAPL,intraday_price,2025-06-06T15:00:00,222.65
AAPL,intraday_price,2025-06-06T16:00:00,222.22
AAPL,intraday_price,2025-06-06T17:00:00,226.01
GOOG,open,2025-04-08,184.2
GOOG,high,2025-04-08,193.73
GOOG,low,2025-04-08,179.63
GOOG,close,2025-04-08,193.31
GOOG,official_close,2025-04-08,192.62
GOOG,intraday_price,2025-04-08T10:00:00,181.81
GOOG,intraday_price,2025-04-08T11:00:00,184.11
GOOG,intraday_price,2025-04-08T12:00:00,190.57
GOOG,intraday_price,2025-04-08T13:00:00,187.32
GOOG,intraday_price,2025-04-08T14:00:00,182.18
GOOG,intraday_price,2025-04-08T15:00:00,192.91
GOOG,intraday_price,2025-04-08T16:00:00,186.64
GOOG,intraday_price,2025-04-08T17:00:00,181.28
GOOG,open,2025-04-09,238.15
GOOG,high,2025-04-09,239.6
GOOG,low,2025-04-09,233.57
GOOG,close,2025-04-09,236.87
GOOG,official_close,2025-04-09,237.58
GOOG,intraday_price,2025-04-09T10:00:00,238.12
GOOG,intraday_price,2025-04-09T11:00:00,237.63
GOOG,intraday_price,2025-04-09T12:00:00,238.94
GOOG,intraday_price,2025-04-09T13:00:00,238.02
GOOG,intraday_price,2025-04-09T14:00:00,234.67
GOOG,intraday_price,2025-04-09T15:00:00,236.17
GOOG,intraday_price,2025-04-09T16:00:00,239.34
GOOG,intraday_price,2025-04-09T17:00:00,235.71
GOOG,open,2025-04-10,266.89
GOOG,high,2025-04-10,273.26
GOOG,low,2025-04-10,260.93
GOOG,close,2025-04-10,264.69
GOOG,official_close,2025-04-10,264.37
GOOG,intraday_price,2025-04-10T10:00:00,267.5
GOOG,intraday_price,2025-04-10T11:00:00,266.7
GOOG,intraday_price,2025-04-10T12:00:00,262.25
GOOG,intraday_price,2025-04-10T13:00:00,262.86
GOOG,intraday_price,2025-04-10T14:00:00,261.05
GOOG,intraday_price,2025-04-10T15:00:00,262.7
GOOG,intraday_price,2025-04-10T16:00:00,273.24
GOOG,intraday_price,2025-04-10T17:00:00,268.71
GOOG,open,2025-04-11,258.53
GOOG,high,2025-04-11,268.17
GOOG,low,2025-04-11,248.53
GOOG,close,2025-04-11,260.71
GOOG,official_close,2025-04-11,260.77
GOOG,intraday_price,2025-04-11T10:00:00,249.47
GOOG,intraday_price,2025-04-11T11:00:00,259.34
GOOG,intraday_price,2025-04-11T12:00:00,255.5
GOOG,intraday_price,2025-04-11T13:00:00,263.31
GOOG,intraday_price,2025-04-11T14:00:00,258.91
GOOG,intraday_price,2025-04-11T15:00:00,260.88
GOOG,intraday_price,2025-04-11T16:00:00,253.5
GOOG,intraday_price,2025-04-11T17:00:00,250.25
GOOG,open,2025-04-12,155.62
GOOG,high,2025-04-12,162.13
GOOG,low,2025-04-12,147.34
GOOG,close,2025-04-12,157.64
GOOG,official_close,2025-04-12,158.21
GOOG,intraday_price,2025-04-12T10:00:00,161.18
GOOG,intraday_price,2025-04-12T11:00:00,151.77
GOOG,intraday_price,2025-04-12T12:00:00,152.75
GOOG,intraday_price,2025-04-12T13:00:00,156.43
GOOG,intraday_price,2025-04-12T14:00:00,158.32
GOOG,intraday_price,2025-04-12T15:00:00,155.94
GOOG,intraday_price,2025-04-12T16:00:00,158.68
GOOG,intraday_price,2025-04-12T17:00:00,149.8
GOOG,open,2025-04-13,220.24
GOOG,high,2025-04-13,223.89
GOOG,low,2025-04-13,216.34
GOOG,close,2025-04-13,220.36
GOOG,official_close,2025-04-13,219.98
GOOG,intraday_price,2025-04-13T10:00:00,222.65
GOOG,intraday_price,2025-04-13T11:00:00,221.62
GOOG,intraday_price,2025-04-13T12:00:00,216.94
GOOG,intraday_price,2025-04-13T13:00:00,216.74
GOOG,intraday_price,2025-04-13T14:00:00,220.56
GOOG,intraday_price,2025-04-13T15:00:00,223.04
GOOG,intraday_price,2025-04-13T16:00:00,217.61
GOOG,intraday_price,2025-04-13T17:00:00,220.86
GOOG,open,2025-04-14,290.17
GOOG,high,2025-04-14,298.98
GOOG,low,2025-04-14,282.39
GOOG,close,2025-04-14,298.65
GOOG,official_close,2025-04-14,298.25
GOOG,intraday_price,2025-04-14T10:00:00,285.77
GOOG,intraday_price,2025-04-14T11:00:00,291.41
GOOG,intraday_price,2025-04-14T12:00:00,295.8
GOOG,intraday_price,2025-04-14T13:00:00,282.93
GOOG,intraday_price,2025-04-14T14:00:00,288.57
GOOG,intraday_price,2025-04-14T15:00:00,287.53
GOOG,intraday_price,2025-04-14T16:00:00,291.1
GOOG,intraday_price,2025-04-14T17:00:00,282.79
GOOG,open,2025-04-15,219.89
GOOG,high,2025-04-15,223.26
GOOG,low,2025-04-15,212.96
GOOG,close,2025-04-15,221.36
GOOG,official_close,2025-04-15,221.97
GOOG,intraday_price,2025-04-15T10:00:00,218.55
GOOG,intraday_price,2025-04-15T11:00:00,217.79
GOOG,intraday_price,2025-04-15T12:00:00,222.5
GOOG,intraday_price,2025-04-15T13:00:00,219.85
GOOG,intraday_price,2025-04-15T14:00:00,218.41
GOOG,intraday_price,2025-04-15T15:00:00,218.35
GOOG,intraday_price,2025-04-15T16:00:00,223.08
GOOG,intraday_price,2025-04-15T17:00:00,221.54
GOOG,open,2025-04-16,250.77
GOOG,high,2025-04-16,253.96
GOOG,low,2025-04-16,247.24
GOOG,close,2025-04-16,253.4
GOOG,official_close,2025-04-16,253.64
GOOG,intraday_price,2025-04-16T10:00:00,251.95
GOOG,intraday_price,2025-04-16T11:00:00,250.01
GOOG,intraday_price,2025-04-16T12:00:00,248.97
GOOG,intraday_price,2025-04-16T13:00:00,247.5
GOOG,intraday_price,2025-04-16T14:00:00,251.41
GOOG,intraday_price,2025-04-16T15:00:00,248.89
GOOG,intraday_price,2025-04-16T16:00:00,247.8
GOOG,intraday_price,2025-04-16T17:00:00,252.12
GOOG,open,2025-04-17,239.21
GOOG,high,2025-04-17,242.97
GOOG,low,2025-04-17,236.37
GOOG,close,2025-04-17,240.11
GOOG,official_close,2025-04-17,239.9
GOOG,intraday_price,2025-04-17T10:00:00,241.02
GOOG,intraday_price,2025-04-17T11:00:00,238.73
GOOG,intraday_price,2025-04-17T12:00:00,237.35
GOOG,intraday_price,2025-04-17T13:00:00,241.73
GOOG,intraday_price,2025-04-17T14:00:00,237.78
GOOG,intraday_price,2025-04-17T15:00:00,240.92
GOOG,intraday_price,2025-04-17T16:00:00,237.54
GOOG,intraday_price,2025-04-17T17:00:00,236.48
GOOG,open,2025-04-18,104.74
GOOG,high,2025-04-18,111.89
GOOG,low,2025-04-18,97.33
GOOG,close,2025-04-18,106.56
GOOG,official_close,2025-04-18,106.29
GOOG,intraday_price,2025-04-18T10:00:00,111.03
GOOG,intraday_price,2025-04-18T11:00:00,101.73
GOOG,intraday_price,2025-04-18T12:00:00,106.15
GOOG,intraday_price,2025-04-18T13:00:00,103.12
GOOG,intraday_price,2025-04-18T14:00:00,106.45
GOOG,intraday_price,2025-04-18T15:00:00,98.38
GOOG,intraday_price,2025-04-18T16:00:00,101.96
GOOG,intraday_price,2025-04-18T17:00:00,111.57
GOOG,open,2025-04-19,297.75
GOOG,high,2025-04-19,302.86
GOOG,low,2025-04-19,288.48
GOOG,close,2025-04-19,300.55
GOOG,official_close,2025-04-19,301.32
GOOG,intraday_price,2025-04-19T10:00:00,294.86
GOOG,intraday_price,2025-04-19T11:00:00,293.19
GOOG,intraday_price,2025-04-19T12:00:00,297.63
GOOG,intraday_price,2025-04-19T13:00:00,297.9
GOOG,intraday_price,2025-04-19T14:00:00,289.09
GOOG,intraday_price,2025-04-19T15:00:00,300.39
GOOG,intraday_price,2025-04-19T16:00:00,290.54
GOOG,intraday_price,2025-04-19T17:00:00,289.11
GOOG,open,2025-04-20,167.62
GOOG,high,2025-04-20,171.04
GOOG,low,2025-04-20,161.32
GOOG,close,2025-04-20,166.7
GOOG,official_close,2025-04-20,167.48
GOOG,intraday_price,2025-04-20T10:00:00,165.59
GOOG,intraday_price,2025-04-20T11:00:00,162.66
GOOG,intraday_price,2025-04-20T12:00:00,170.07
GOOG,intraday_price,2025-04-20T13:00:00,166.81
GOOG,intraday_price,2025-04-20T14:00:00,161.96
GOOG,intraday_price,2025-04-20T15:00:00,164.37
GOOG,intraday_price,2025-04-20T16:00:00,163.06
GOOG,intraday_price,2025-04-20T17:00:00,166.06
GOOG,open,2025-04-21,267.09
GOOG,high,2025-04-21,271.67
GOOG,low,2025-04-21,260.2
GOOG,close,2025-04-21,269.62
GOOG,official_close,2025-04-21,269.78
GOOG,intraday_price,2025-04-21T10:00:00,264.96
GOOG,intraday_price,2025-04-21T11:00:00,263.35
GOOG,intraday_price,2025-04-21T12:00:00,263.1
GOOG,intraday_price,2025-04-21T13:00:00,262.29
GOOG,intraday_price,2025-04-21T14:00:00,271.22
GOOG,intraday_price,2025-04-21T15:00:00,270.14
GOOG,intraday_price,2025-04-21T16:00:00,269.79
GOOG,intraday_price,2025-04-21T17:00:00,267.24
GOOG,open,2025-04-22,138.33
GOOG,high,2025-04-22,147.83
GOOG,low,2025-04-22,132.88
GOOG,close,2025-04-22,139.46
GOOG,official_close,2025-04-22,139.33
GOOG,intraday_price,2025-04-22T10:00:00,137.85
GOOG,intraday_price,2025-04-22T11:00:00,142.48
GOOG,intraday_price,2025-04-22T12:00:00,133.97
GOOG,intraday_price,2025-04-22T13:00:00,146.07
GOOG,intraday_price,2025-04-22T14:00:00,140.8
GOOG,intraday_price,2025-04-22T15:00:00,146.69
GOOG,intraday_price,2025-04-22T16:00:00,137.04
GOOG,intraday_price,2025-04-22T17:00:00,141.77
GOOG,open,2025-04-23,215.55
GOOG,high,2025-04-23,224.6
GOOG,low,2025-04-23,211.87
GOOG,close,2025-04-23,216.91
GOOG,official_close,2025-04-23,216.68
GOOG,intraday_price,2025-04-23T10:00:00,216.62
GOOG,intraday_price,2025-04-23T11:00:00,212.45
GOOG,intraday_price,2025-04-23T12:00:00,216.21
GOOG,intraday_price,2025-04-23T13:00:00,216.69
GOOG,intraday_price,2025-04-23T14:00:00,212.0
GOOG,intraday_price,2025-04-23T15:00:00,217.65
GOOG,intraday_price,2025-04-23T16:00:00,221.26
GOOG,intraday_price,2025-04-23T17:00:00,220.54
GOOG,open,2025-04-24,229.89
GOOG,high,2025-04-24,239.15
GOOG,low,2025-04-24,222.61
GOOG,close,2025-04-24,235.41
GOOG,official_close,2025-04-24,236.24
GOOG,intraday_price,2025-04-24T10:00:00,234.51
GOOG,intraday_price,2025-04-24T11:00:00,228.4
GOOG,intraday_price,2025-04-24T12:00:00,231.61
GOOG,intraday_price,2025-04-24T13:00:00,229.67
GOOG,intraday_price,2025-04-24T14:00:00,224.73
GOOG,intraday_price,2025-04-24T15:00:00,222.89
GOOG,intraday_price,2025-04-24T16:00:00,236.01
GOOG,intraday_price,2025-04-24T17:00:00,230.09
GOOG,open,2025-04-25,207.59
GOOG,high,2025-04-25,216.49
GOOG,low,2025-04-25,203.99
GOOG,close,2025-04-25,213.82
GOOG,official_close,2025-04-25,214.33
GOOG,intraday_price,2025-04-25T10:00:00,210.03
GOOG,intraday_price,2025-04-25T11:00:00,214.27
GOOG,intraday_price,2025-04-25T12:00:00,210.25
GOOG,intraday_price,2025-04-25T13:00:00,214.95
GOOG,intraday_price,2025-04-25T14:00:00,207.31
GOOG,intraday_price,2025-04-25T15:00:00,214.21
GOOG,intraday_price,2025-04-25T16:00:00,213.83
GOOG,intraday_price,2025-04-25T17:00:00,204.54
GOOG,open,2025-04-26,187.98
GOOG,high,2025-04-26,191.0
GOOG,low,2025-04-26,185.89
GOOG,close,2025-04-26,188.15
GOOG,official_close,2025-04-26,187.38
GOOG,intraday_price,2025-04-26T10:00:00,186.14
GOOG,intraday_price,2025-04-26T11:00:00,190.54
GOOG,intraday_price,2025-04-26T12:00:00,185.93
GOOG,intraday_price,2025-04-26T13:00:00,188.54
GOOG,intraday_price,2025-04-26T14:00:00,186.1
GOOG,intraday_price,2025-04-26T15:00:00,186.79
GOOG,intraday_price,2025-04-26T16:00:00,188.21
GOOG,intraday_price,2025-04-26T17:00:00,188.19
GOOG,open,2025-04-27,240.22
GOOG,high,2025-04-27,242.04
GOOG,low,2025-04-27,236.38
GOOG,close,2025-04-27,236.96
GOOG,official_close,2025-04-27,237.1
GOOG,intraday_price,2025-04-27T10:00:00,240.69
GOOG,intraday_price,2025-04-27T11:00:00,236.95
GOOG,intraday_price,2025-04-27T12:00:00,239.5
GOOG,intraday_price,2025-04-27T13:00:00,238.81
GOOG,intraday_price,2025-04-27T14:00:00,236.49
GOOG,intraday_price,2025-04-27T15:00:00,236.42
GOOG,intraday_price,2025-04-27T16:00:00,238.07
GOOG,intraday_price,2025-04-27T17:00:00,237.78
GOOG,open,2025-04-28,259.23
GOOG,high,2025-04-28,266.45
GOOG,low,2025-04-28,252.08
GOOG,close,2025-04-28,265.3
GOOG,official_close,2025-04-28,264.83
GOOG,intraday_price,2025-04-28T10:00:00,256.99
GOOG,intraday_price,2025-04-28T11:00:00,262.46
GOOG,intraday_price,2025-04-28T12:00:00,264.14
GOOG,intraday_price,2025-04-28T13:00:00,265.96
GOOG,intraday_price,2025-04-28T14:00:00,253.83
GOOG,intraday_price,2025-04-28T15:00:00,253.83
GOOG,intraday_price,2025-04-28T16:00:00,258.74
GOOG,intraday_price,2025-04-28T17:00:00,253.52
GOOG,open,2025-04-29,162.41
GOOG,high,2025-04-29,165.5
GOOG,low,2025-04-29,159.49
GOOG,close,2025-04-29,163.98
GOOG,official_close,2025-04-29,163.92
GOOG,intraday_price,2025-04-29T10:00:00,162.94
GOOG,intraday_price,2025-04-29T11:00:00,163.66
GOOG,intraday_price,2025-04-29T12:00:00,165.38
GOOG,intraday_price,2025-04-29T13:00:00,162.75
GOOG,intraday_price,2025-04-29T14:00:00,161.07
GOOG,intraday_price,2025-04-29T15:00:00,162.53
GOOG,intraday_price,2025-04-29T16:00:00,162.04
GOOG,intraday_price,2025-04-29T17:00:00,165.09
GOOG,open,2025-04-30,264.56
GOOG,high,2025-04-30,267.58
GOOG,low,2025-04-30,259.32
GOOG,close,2025-04-30,262.25
GOOG,official_close,2025-04-30,262.06
GOOG,intraday_price,2025-04-30T10:00:00,265.96
GOOG,intraday_price,2025-04-30T11:00:00,262.26
GOOG,intraday_price,2025-04-30T12:00:00,260.53
GOOG,intraday_price,2025-04-30T13:00:00,263.87
GOOG,intraday_price,2025-04-30T14:00:00,262.48
GOOG,intraday_price,2025-04-30T15:00:00,265.87
GOOG,intraday_price,2025-04-30T16:00:00,267.0
GOOG,intraday_price,2025-04-30T17:00:00,259.54
GOOG,open,2025-05-01,212.83
GOOG,high,2025-05-01,215.8
GOOG,low,2025-05-01,204.4
GOOG,close,2025-05-01,205.99
GOOG,official_close,2025-05-01,206.43
GOOG,intraday_price,2025-05-01T10:00:00,205.66
GOOG,intraday_price,2025-05-01T11:00:00,211.13
GOOG,intraday_price,2025-05-01T12:00:00,208.89
GOOG,intraday_price,2025-05-01T13:00:00,209.25
GOOG,intraday_price,2025-05-01T14:00:00,214.78
GOOG,intraday_price,2025-05-01T15:00:00,209.85
GOOG,intraday_price,2025-05-01T16:00:00,207.65
GOOG,intraday_price,2025-05-01T17:00:00,206.17
GOOG,open,2025-05-02,216.86
GOOG,high,2025-05-02,226.32
GOOG,low,2025-05-02,208.14
GOOG,close,2025-05-02,210.95
GOOG,official_close,2025-05-02,211.25
GOOG,intraday_price,2025-05-02T10:00:00,220.93
GOOG,intraday_price,2025-05-02T11:00:00,216.21
GOOG,intraday_price,2025-05-02T12:00:00,222.59
GOOG,intraday_price,2025-05-02T13:00:00,224.22
GOOG,intraday_price,2025-05-02T14:00:00,217.64
GOOG,intraday_price,2025-05-02T15:00:00,224.78
GOOG,intraday_price,2025-05-02T16:00:00,225.69
GOOG,intraday_price,2025-05-02T17:00:00,215.3
GOOG,open,2025-05-03,295.8
GOOG,high,2025-05-03,301.04
GOOG,low,2025-05-03,293.57
GOOG,close,2025-05-03,298.85
GOOG,official_close,2025-05-03,298.1
GOOG,intraday_price,2025-05-03T10:00:00,298.6
GOOG,intraday_price,2025-05-03T11:00:00,298.22
GOOG,intraday_price,2025-05-03T12:00:00,296.5
GOOG,intraday_price,2025-05-03T13:00:00,300.34
GOOG,intraday_price,2025-05-03T14:00:00,295.4
GOOG,intraday_price,2025-05-03T15:00:00,296.92
GOOG,intraday_price,2025-05-03T16:00:00,294.03
GOOG,intraday_price,2025-05-03T17:00:00,298.21
GOOG,open,2025-05-04,252.2
GOOG,high,2025-05-04,253.45
GOOG,low,2025-05-04,244.55
GOOG,close,2025-05-04,244.81
GOOG,official_close,2025-05-04,245.12
GOOG,intraday_price,2025-05-04T10:00:00,248.78
GOOG,intraday_price,2025-05-04T11:00:00,246.57
GOOG,intraday_price,2025-05-04T12:00:00,247.24
GOOG,intraday_price,2025-05-04T13:00:00,248.79
GOOG,intraday_price,2025-05-04T14:00:00,246.51
GOOG,intraday_price,2025-05-04T15:00:00,246.78
GOOG,intraday_price,2025-05-04T16:00:00,252.05
GOOG,intraday_price,2025-05-04T17:00:00,251.39
GOOG,open,2025-05-05,132.82
GOOG,high,2025-05-05,137.68
GOOG,low,2025-05-05,129.38
GOOG,close,2025-05-05,133.15
GOOG,official_close,2025-05-05,132.91
GOOG,intraday_price,2025-05-05T10:00:00,132.84
GOOG,intraday_price,2025-05-05T11:00:00,129.45
GOOG,intraday_price,2025-05-05T12:00:00,136.84
GOOG,intraday_price,2025-05-05T13:00:00,134.55
GOOG,intraday_price,2025-05-05T14:00:00,131.17
GOOG,intraday_price,2025-05-05T15:00:00,134.26
GOOG,intraday_price,2025-05-05T16:00:00,132.23
GOOG,intraday_price,2025-05-05T17:00:00,132.25
GOOG,open,2025-05-06,217.47
GOOG,high,2025-05-06,226.04
GOOG,low,2025-05-06,208.14
GOOG,close,2025-05-06,214.27
GOOG,official_close,2025-05-06,214.46
GOOG,intraday_price,2025-05-06T10:00:00,218.17
GOOG,intraday_price,2025-05-06T11:00:00,223.46
